artist;track;track_id;track_listens
SuidAkrA;March of Conquest;5EmVSXeRWXU3X7OM1KUyfj;345,778
Mors Principium Est;Death Is the Beginning;6wmcxlDsaaYpaHGBqF5n4b;1,805,465
Mors Principium Est;Reclaim the Sun;6gkIo1NdnBsHm0S4pCp3Mw;3,276,991
Mors Principium Est;God Has Fallen;1DbX8bRauglTfR7buCMetJ;3,629,906
Mors Principium Est;Lost in a Starless Aeon;28NgvWBHAGSChInirFkDJL;1,864,880
Mors Principium Est;A Day for Redemption;0bEdpV155FCUoTZUil6zI0;1,369,573
The last hangmen;Little Ease;2Yg30y4FVcfoXfN7DnGx1Q;9,789
The last hangmen;The Abolition of Acquittal;4iMpD6GlpZNL096nDR2v3K;10,923
The last hangmen;Sleep Tight;1WPZ8RWrH3HIHQIqOPQ1Ln;3,755
The last hangmen;Lupara Bianca;5Bnrbv475ttkLyu54X8u8T;3,019
The last hangmen;The Hypocrite;1imtXI2zANAhzXipf7dhT5;3,838
Lacrimas Profundere;My Release in Pain;4HYfYqrszyJNf30YGDd8UM;3,183,579
Lacrimas Profundere;Keine Lust;2RXOyrGLez6yRCYMrUCyhM;38,196
Lacrimas Profundere;Ave End;2KN3C5yAiNWa19ZKapcPcl;1,189,709
Lacrimas Profundere;A Cloak Woven of Stars;3eyXMxaWQItQH1wNcrHDWA;560,308
Lacrimas Profundere;Again It's Over;3GUuoz0eyLY4xa2OWOQk6z;557,550
Shylmagoghnar;I Am the Abyss;3Op2bVsGwXrHxWs7XhR5bX;2,184,770
Shylmagoghnar;Transience;62RYZLOMFIL0du6DxGFRM3;654,760
Shylmagoghnar;Emergence;2pSNmrKp1waGs6HOUlpgMg;803,067
Shylmagoghnar;Eternal Forest;6WP2lGRGKAt5VT75TqWsyP;283,373
Shylmagoghnar;As All Must Come to Pass;73josNJYT777iK7Pbkz2jb;500,302
Haggard;Herr Mannelig;0CK3hcpHOBzl8nbxQ85NFr;12,095,334
Haggard;Hijo de la Luna;7kBal299Qijq4uSXdOD4IP;6,192,924
Haggard;Per Aspera Ad Astra;4gMx3t3Pajc0kY4jGcGfXI;5,657,722
Haggard;The Final Victory;2ZX1vFCyEDZmQ0daQzTVmm;3,166,655
Haggard;Awaking the Centuries;4Rf3PKwL8PLBn73MU59Bxm;5,528,884
Noumena;Misanthropolis;3gTpzek8B30GeVgIXBwpAG;1,646,970
Noumena;Triumph And Loss;2vAlllAJ4S9ThTV9vkFkL3;252,307
Noumena;Murhenäytelmä;47s64Sm8jm5BpuOqIHqJdM;60,003
Noumena;Metsän viha;6dkFjNdXRY4RyFISUTbmRB;296,257
Noumena;Everlasting Ward;1rnJFqnvrHtpLtAX9p2Foh;102,983
Imperanon;Shadowsouls;2XmHT7o0W5x0SRQnEI6NNm;2,354,876
Imperanon;Blade;62AT9JeUbbWl0qzYkbWQ0C;455,358
Imperanon;Sold;3y2jTSyElgwTsXIU3lvryN;399,255
Imperanon;Memories to Dust;6SbvUHXIagRvgcqIWKAWyL;264,704
Imperanon;Rhythm of Pain;0qMuYGVN5Wnno2JfUKJGhM;186,556
Eye of the Enemy;The March;6fhPL2CoOluqNW8mpQbvL9;1,114,209
Eye of the Enemy;The Oath;1ahAyhDcTN9Zt1BEwqdCB7;1,204,431
Eye of the Enemy;The Vision;6pBwrrlE9b7jeNd8caGmdT;385,835
Eye of the Enemy;The Shift;33HBf1US9fU6QAEINy9JRY;2,170,285
Eye of the Enemy;Clay;1HPnrH008IiJ1qAnuFvJf8;1,242,501
Varg;Achtung;0b2FKzywFEyG5cxfQGisR8;2,185,320
Varg;Immer Treu;04yFun0kpmuxmfP8z4Gve3;19,469
Varg;Das Ende aller Lügen;6dNo6fkRLPSUPy13lZ35J7;682,910
Varg;Rotkäppchen 2015;6FgMrmCWM3sl3MMX4QIppa;736,284
Varg;Guten Tag;5ekaJJpk1v5NtD2xWZCera;1,041,597
Nekrogoblikon;This Is It;4TEtqylSt1QhGBEfSi6tWA;2,730,929
Nekrogoblikon;Powercore;5KtLPs8pkSRKsnOZOmIg8k;4,782,470
Nekrogoblikon;The Many Faces of Dr. Hubert Malbec;4a1L2czZXPHITIUhyxG18c;3,408,412
Nekrogoblikon;Bones;0cKifSzAiCIwXMfH9GE6IS;1,060,087
Nekrogoblikon;Darkness;7w7jdZbAejEPff3syopJvx;1,955,569
Harakiri for the Sky;Song to Say Goodbye;1x9jqnd7tU7qRS2Uwt5PIx;2,275,457
Harakiri for the Sky;Fire, Walk with Me;2gBbO8brlTYaLe0BDjvJLh;3,872,414
Harakiri for the Sky;Manifesto;46VhI63q4Cuw2DCmCters1;1,779,521
Harakiri for the Sky;Sing for the Damage We've Done;7xGxESKd8f17FfqkDx4jdh;1,530,866
Harakiri for the Sky;Mad World;5NsKWJL8uQJxgiC8CEPJuK;395,158
King of Asgard;Einharjar;5AFELVx8jjU889yeXK9g0i;1,100,214
King of Asgard;The Nine Worlds Burn;4BFP5SVHGURHOHghk1fSwc;153,341
King of Asgard;Nordvegr;1M16EhuqgXCTqzeFWUS4sb;189,056
King of Asgard;The Last Journey;5vNDj3psd1GzWUIFb8CGph;117,335
King of Asgard;The Runes of Hel;7uQGFMuJeFcBnXCZcO4dKC;160,078
Sylosis;Empty Prophets;0X1zjCDxFN3EMrynV8eWOZ;3,257,489
Sylosis;A Sign of Things to Come;6RK8YZleqg0LUezZ9zh2rL;292,966
Sylosis;Poison for the Lost;2bdvS1A5vGy90aOpjCHFux;607,880
Sylosis;Deadwood;5SXHROuTHxePAqK2wvIdnP;900,077
Sylosis;Servitude;6uWhKIEIKZFNqLqIpgotWw;2,398,521
Mar de Grises;Shining Human Skin;5ymmk3TSI30yjN1UcASmqu;163,013
Mar de Grises;Starmaker;4UO7g4VgT4ZbP1GocHtIDo;111,315
Mar de Grises;The Bell and the Solar Gust;6tJC1NPiixwmZUaMLvJF9Y;39,675
Mar de Grises;Catatonic North;733qtTs1fxS8ErOdGLTvU2;33,023
Mar de Grises;Deep-Seeded Hope Avant-Garde;0uUJXm8MXIrNXWhauZ4uPS;16,162
Made Of Hate;Bullet in Your Head;5bNq9T1FX0IdLK5kFRpzhD;1,568,293
Made Of Hate;Lock'n'Load;3IZ2iIYDLtuCDJTvKqEiu0;256,709
Made Of Hate;Friend;2Xg3wLppXzSJNo7qgUxmYJ;158,842
Made Of Hate;Hidden;73PjXxrJAymJehDlEHFEQf;82,298
Made Of Hate;On the Edge;3qN5S3prgdcAHVHcv9j69E;108,908
Satariel;Claw the Clouds;43nWY1tWggVGt2RPOV0xRq;843,186
Satariel;For Galaxies to Clash;4x5LMXhn5hbThnkLHgzRfI;94,993
Satariel;Black Titans;3yrnNXjPO6FBkhOmiPoDCs;140,842
Satariel;Hogtied Angel;2aU7gcKxyuedpxUzhjCUrZ;115,596
Satariel;The Springrise;7464xwHE3z8EmHryZaaiCA;133,034
Heathen Foray;Fight;4HuAFbLm1EVsEA1bZmgiFr;1,458,630
Heathen Foray;Oathbreaker;7eplAYSXqPxiqEkxo2o3s1;51,672
Heathen Foray;Armored Bards;0gq4ro6OS6KKuo7kofy9zy;564,325
Heathen Foray;Knüppeltroll;798nSvSqmJgtbqOXKIUWoB;124,015
Heathen Foray;Bifrost;4uM8xJXKt0AF0D96qKSbK2;361,601
Uada;The Purging Fire;19iaDzpgbFLc2HPUZjmNDM;1,300,438
Uada;The Dark (Winter);451BYwGZF7lYLxkhJk1zCE;38,399
Uada;Retraversing the Void;70br3xDKEs4BWiRV0aQBJI;73,829
Uada;Djinn;4ClVPSpDTx5r8SDr53lUDN;913,994
Uada;Cult of a Dying Sun;6kQa2PN0WOZxVysUGdOtPD;822,807
Fleshgod Apocalypse;The Fool;2FXckoxZCBeWvg3IaFd1EW;6,114,815
Fleshgod Apocalypse;The Violation;71lK2GJzwUVThQuOGKTHSE;6,069,334
Fleshgod Apocalypse;Blue (Da Ba Dee);3x7lUZVNpWcRLR7h9e8Xa9;1,624,865
Fleshgod Apocalypse;No;0zozuA2WO6T6qnGQwMccbK;2,043,550
Fleshgod Apocalypse;In Aeternum;4etOTfwzJCDQVUbLJqg2kF;2,744,414
Finntroll;Trollhammaren;1PiFUVjeIru5HkBAKwr44A;17,991,454
Finntroll;Under Bergets Rot;1RUOsJDbFMh0qeQI2dXLNA;4,185,007
Finntroll;Solsagan;7fWhkCzm5g2EYZgjrrGJKT;2,932,296
Finntroll;Can You Forgive Her?;5H03jN1O1f1KtgpPAMpkpB;1,539,847
Finntroll;Jaktens Tid;71FEJvx1xnazEdTuSF8N5x;2,126,027
In Mourning;Colossus;2cxX4JPXgiuAMm79Dua744;2,446,039
In Mourning;Celestial Tear;1YgEnyP9jkhkkpa66YAMFM;1,558,434
In Mourning;Sovereign;38VAbDSyhAgdBgFuTb7U0U;372,161
In Mourning;At the behest of night;7fHFdpyc17WghB8DAicz6S;268,144
In Mourning;A Vow To Conquer The Ocean;1XxOJayHKnG8UO3kZCazmA;746,633
HAVAMAL;Berserker;6uZUlIdUJrFCTPXq0Z4WfC;785,680
HAVAMAL;Kraken;2bVJsKdu5j0Ol6byGKc0qu;167,799
HAVAMAL;Nidhoggr;0BknSvy4qlVxdrv3KSB9DF;103,168
HAVAMAL;Dawn of the Frost Giants;3fanFlOp8OxNmEM7Q8YING;103,803
HAVAMAL;Hel;4pVY2UYf37FWnrss4Qk1WU;212,443
Dark Oath;If I Had a Heart;6FOhkX9XxEVQiAsdTlRWA4;1,535,531
Dark Oath;Land of Ours;6hqYg11t7ObmlXcavnBk8s;823,582
Dark Oath;The Tree of Life;3tb2w3DEO4czskKhuXDHHR;701,123
Dark Oath;Watchman of Gods;7kHSsuatZwFR0aphchO0hX;239,873
Dark Oath;Thousand Beasts;2N11YuJcC2vc0BenUqoKtn;177,469
Kreator;State Of Unrest;3u4djE2yAEkKMWJEUOOJyT;4,770,610
Kreator;Satan Is Real;14M68PdZSSMRzTBuJNuxO6;16,310,031
Kreator;Hail to the Hordes;3UDEQapo4aNTwmodEamAo2;6,911,977
Kreator;Violent Revolution;712ukvLX20rwHuTWg7Gcjb;8,072,028
Kreator;Endorama;13aPCea9kYDz0OYYnv1F7D;3,295,836
Whispered;Hold the Sword;5Nh7kfjGQMgCfwu6IUv7df;1,918,605
Whispered;Strike!;2DjlmGfmcfuIyRlVsZA9LF;2,183,613
Whispered;Sakura Omen;6zgbNfgDWMD5rEbk71MwZe;1,566,828
Whispered;Jikininki;5aMEcSCehukvsIqA9RozXE;902,257
Whispered;Boomer Kuwanger;5xpHAqKjoX5IMFW1aVBfA7;457,154
Omnium Gatherum;New Dynamic;1HpwANBpQgfglf3PSdtHKy;2,667,365
Omnium Gatherum;Slasher;5QsYwX1DDvuhpsOCaCn4YP;200,335
Omnium Gatherum;Sacred;0t4TOpK2sqt3Xzj3WlATlk;108,224
Omnium Gatherum;Skyline;7nXIBQrAbQSlqb9ZB2UK7i;1,919,463
Omnium Gatherum;Frontiers;5P4ThTth2r6hg5eQqgFVfD;2,902,906
Vorna;Tyhjyys on tyyni;5VcQSG3CcSBirgLPotEEMG;590,427
Vorna;Kallioilla;7iFFZ49NOfEIUEVEgg0JWa;59,155
Vorna;Valo;4NVwBYJlDDR5F4rlb3tGg8;45,815
Vorna;Aamunkoi;7I56BHRWuizDEWVFurrPfH;29,265
Vorna;Hiljaisuus ei kestä;43oc1lgPYmr7LTnbub69u7;59,060
Behemoth;Ov Fire and the Void;3jmkqJcTvtyuAk0YHTMkc7;13,413,268
Behemoth;Blow Your Trumpets Gabriel;07zQA8UkyxpmnRhPjHOVOB;17,587,572
Behemoth;O Father O Satan O Sun!;2FsDybzWgntIa8M3Y7AenT;16,082,576
Behemoth;Conquer All;5pKdvuth8EyC6pLxMu3aSr;7,738,757
Behemoth;Bartzabel;3wBHF6evf55iEzyMtReJSH;13,455,561
Folkheim;Vaai Honga Kaina;0DuDctqNY2LEOm2YbogpyZ;22,122
Folkheim;Illkun;5QkOHLjDoayKdxBPMeGnLw;13,092
Folkheim;Kiepja;4Hb3jcbupOz4VuuktnPMSi;8,701
Folkheim;Vai Heva;1uENLRkh3vOt5zV6tmIMEk;8,695
Folkheim;En Fronteras Ajenas (Quillasuyo);68CfeYyz0hR9l4SBt0OYfe;9,316
Misery Index;New Salem;4Hl8ohhuAt8AvjIGsyfuli;1,865,090
Misery Index;You Lose;4v7p4iqGEol53XFS0Yi0Bk;711,345
Misery Index;Embracing Extinction;5AkuEJOtqz9gTrY41ue82c;443,846
Misery Index;Strategies of Manipulation;0serE3bzQ9QAv0Gx9eEHWu;62,560
Misery Index;We Never Come In Peace;36GXJQLArjXth6TDod9mhA;179,627
Old Man's Child;Black Seeds On Virgin Soil;4vbAYKo9MTCfsmDD47JTk2;1,581,879
Old Man's Child;Felonies of the Christian Art;1SAXly1Yf6piOakgDhsc9o;568,254
Old Man's Child;The Millennium King;3oYLrj5Y7ELp6MXqAj1n1A;611,179
Old Man's Child;Towards Eternity;6YE7SDiaw5AsA9kENNpiig;389,613
Old Man's Child;Agony of Fallen Grace;6rBZc0Qhu1WqzQ9E5X0DEe;392,328
Verikalpa;Pahan Laulu;3hmOKqKBZD5g7y2CZ7MALq;655,743
Verikalpa;Tyrmä;3mWxJYDkiolG58j5mqY9jS;273,881
Verikalpa;Taisto;3VbLbppjyzAQB8oO3IsOq9;137,866
Verikalpa;Riitti;0loI1HaRhhZeecOba7wvJ3;109,374
Verikalpa;Viinapiru;79p9KrKA29H8TgzcD4kiaQ;100,697
The Halo Effect;Shadowminds;3Zoi4yRZUi3HUB1mFRubXu;6,104,400
The Halo Effect;Days Of The Lost;2L1404i3Gx6Z9LWt4Ij4eW;2,726,685
The Halo Effect;Feel What I Believe;29F2qNwSe4U7DCHUCoRriI;3,087,530
The Halo Effect;Path Of Fierce Resistance;2wYiXAJ6552SGJlZnvewF7;491,433
The Halo Effect;The Needless End;7xdJQmEl1dwoEPYDJLOw8P;1,490,822
Before The Dawn;Deadsong;70uBwhlKqPLWDPu49q9Rut;4,615,112
Before The Dawn;Dying Sun;3KJ3zsARH4p28VVvuA2kXu;2,478,983
Before The Dawn;Destroyer;5QiwTyq3Ib6qWyuT63cW7e;168,229
Before The Dawn;The Dark;5u8PvMBODtQAaj8liNzHGE;62,278
Before The Dawn;Chains;5n8VJarGlPj772jDlwBb1u;98,456
Deals Death;Fortified;1WlFoloTzq6Jw85lRNgc1v;1,980,469
Deals Death;Facing The Echoes;0lORf5hw5A1QQelPHXbNSy;382,166
Deals Death;Truthful profession;4iYuMUlOmdP93vHrtacSLX;270,272
Deals Death;Collapse;3TJNXSHRxuynePKxm8brJq;263,575
Deals Death;Bad habit;5bAKW6YnThQcoTdjFfpRhz;93,887
The Black Dahlia Murder;What a Horrible Night to Have a Curse;430xmK8Tw4J4VG8PxCqO4I;14,760,435
The Black Dahlia Murder;Deathmask Divine;3oCTRjyXmT1MMn4nVQMKBm;5,271,238
The Black Dahlia Murder;Everything Went Black;1LRi0Km3V44DeCiwfRNr5l;6,364,403
The Black Dahlia Murder;Nightbringers;2lR3REI1dq2Q64d9yeaaGN;6,239,414
The Black Dahlia Murder;Moonlight Equilibrium;40gZAlqBJbZ9gZFyAo53Cj;4,823,155
Metalocalypse: Dethklok;Awaken;1t7VssS676p12e1GKx2Rgr;40,853,144
Metalocalypse: Dethklok;Murmaider;5ghMfHMHakVS0omjj2cBSA;40,377,317
Metalocalypse: Dethklok;Face Fisted;5tvdxJ8JpA9u4lKsLcUYKL;24,983,382
Metalocalypse: Dethklok;Aortic Desecration;2XWfbT5zaACQeEXIVczBb6;743,002
Metalocalypse: Dethklok;Thunderhorse;7eZbzL7QD69KAbOygX39lr;16,758,499
Kataklysm;Narcissist;55oksqIJzQHW604TLqYoCI;4,164,090
Kataklysm;Thy Serpent's Tongue;0dL4JAy0nsDNquenT0v7xQ;2,910,460
Kataklysm;The Black Sheep;0kmUCvHfMHrEHncEWAJGwN;5,449,031
Kataklysm;Bringer of Vengeance;4Q3lr24GiSf4NALTRHjFZj;407,697
Kataklysm;Dark Wings of Deception;5LrX5wEhuuEKrsw2EKWznq;112,840
Ingested;Invidious;0FFI8kPrtI1bWTLyOsLxzi;2,360,162
Ingested;Rebirth;4dIoimQas4pY5JkvDF88B0;1,076,092
Ingested;Impending Dominance;2GpmebldaZCeyKLcmbeIHE;1,473,104
Ingested;No Half Measures;7HCCW9zr9XHV21ExJm1Gev;704,012
Ingested;Shadows in Time;1p8KI6LguFnZQeh6t5gEpM;426,087
Cattle Decapitation;Scourge of the Offspring;4XszLSHo8Tu3eFZhQ5FSd4;1,447,066
Cattle Decapitation;We Eat Our Young;2VREb6SYgne3Eai0nrXUPk;1,234,952
Cattle Decapitation;Bring Back the Plague;2vjoV2tKJMfhLCPjPa9dWt;5,764,154
Cattle Decapitation;A Photic Doom;3PZCcCykTqurDFO6QUfGKq;563,948
Cattle Decapitation;Terrasitic Adaptation;1HckOFYSs5VkrgiQlpEq8a;544,465
Cerebral Bore;The Bald Cadaver;0Yz8gCWSgPJISfuGyX9JIo;565,595
Cerebral Bore;Entombed In Butchered Bodies;20xvgZVKR4bhj35nlVwLKC;373,958
Cerebral Bore;Maniacal Miscreation;08IWJTFVU6SA197UeSdIgl;279,547
Cerebral Bore;Open Casket Priapism;2B80dK1y1e3KqNuLMKv7SV;171,803
Cerebral Bore;Horrendous Acts of Iniquity;0ykMEX5KD9ULUf5r7HV58x;47,500
The Agony Scene;Scapegoat;0M7q1ZAyNBbaZiT7PFwoLn;1,314,138
The Agony Scene;Paint It Black;63lGwAsIEWeS5uliYtAGxF;1,761,626
The Agony Scene;The Darkest Red;1B2TQlCOzgbrVRxgwU40cn;867,631
The Agony Scene;The Submissive;2qAqjCsDRDvddp6gnIoW1K;766,202
The Agony Scene;Prey;2srv5Gxb2akutxYoQs9amw;536,324
Acrania;Disillusion in a Discordant System;1rrnvttcpNskeudz8IEu8P;6,104,422
Acrania;Scopolamine;419XOoqIp94XQbJTnum5pa;715,587
Acrania;Exterminate the Liberated;7hJQT86PPuSeIaTfdf1IzQ;1,736,711
Acrania;Gagged With Propaganda;0kbC8mAulkRtzdW0QMaf7H;586,342
Acrania;Guillotine Necktie;25TkMJx9HyHlhlCvlovh1Q;582,596
Trepalium;Sick Boogie Murder;2jKhXWlPIVoJCHVdjTAoux;1,054,078
Trepalium;Moonshine Limbo;7ntOm7rMArRCXKUGs5LPMk;962,590
Trepalium;One Breath Of Peace;1m3dTBUcrQ3aQBlqGRwIIM;55,970
Trepalium;Secretly Depressed;75itBWlEjfvmezjY63OrN6;63,534
Trepalium;Damballa's Vodoo Doll;1fSbsxHM309RUfHOLRm0K5;155,043
The Red Shore;The Seed of Annihilation;4Y4U3Z6G02CpHGybFPLOtD;793,318
The Red Shore;The Garden of Impurity;2UkwrxK1gmQL44cXB3ltqG;240,153
The Red Shore;Misery Hymn;31yhExBUFYNrh7kbnS0f1m;112,956
The Red Shore;What Doesn't Kill You….?;7r1e2AUZ1u67ou4CAO2ioD;128,624
The Red Shore;Human, All Too Human;2pcYtmI9jv8dzBA28tn153;90,258
Martyr Defiled;Of Sheep and Swine;049cvUPkF3QeN5l58Nd9BV;1,044,132
Martyr Defiled;Demons in the Mist;4uOgK9jn7C66cXnmCpvVDF;953,088
Martyr Defiled;LVCIFER;0iPAGViaqDCbYBExjzhbLn;368,438
Martyr Defiled;616;3AIYWWej72AcHSVeknJ41m;298,204
Martyr Defiled;No Hope;30ZjsbVvPUz9mE6eBL0Tqs;235,839
Aeon;Still They Pray;0NaD30LRIhNWYgO81LUmjX;909,834
Aeon;I Hate Your Existence;2PNe2VO1Hj0I2JVXctAo4y;655,275
Aeon;God Ends Here;78FYZHQy3ZBuFVyVFgsWaq;194,573
Aeon;Forgiveness Denied;4CKxJnuokz30saKCAQWHxp;247,599
Aeon;I Wish You Death;5zHtQFPHyxGWwDpTGXQhmh;283,310
Abnormality;Monarch Omega;5RbqNB5HMFkyqXLDdxn0jP;381,336
Abnormality;Mechanisms of Omniscience;5urFmKA5uCnGoekKYuokn0;203,753
Abnormality;Visions;693ql9D8zy0t7kEwfDP5vQ;162,317
Abnormality;Curb Stomp;3fHiOXjlLrn4EWY6v884rO;60,123
Abnormality;Monarch Alpha;4WMawdD8VXAgoDcRKrvI8G;56,947
A Different Breed Of Killer;Aural Apocalypse;68lTgv2JpADMYx9GqWynRr;27,876
A Different Breed Of Killer;I, Colossus;4NPQbmhYInLBbhJ9xTGuVw;251,769
A Different Breed Of Killer;The Accidentist;5nycu80JVyTIEpFAlL0Zdi;98,913
A Different Breed Of Killer;Liberation Of A Giant;3NXqsVuhvvebFqRO5SnbKT;115,881
A Different Breed Of Killer;The Glorious Fall;5pskviJ2xf5AGZ2djKuTgj;63,430
Suffokate;Not the Fallen;0eADuGEIT4PJfOOXe9Verf;1,490,200
Suffokate;Vanishing;19KZbEt4Gd7vuos8EbP5lK;385,454
Suffokate;Never Found;6nYkvyTl46CPPaaPADpDIk;357,118
Suffokate;My Darkened Eyes;5LO164wyxyddH4ujgCqNqQ;902,054
Suffokate;Dissolving;2hhZDgO9AH1Eue1Oqc3dsy;214,988
The Agonist;Thank You, Pain;0DNqmTzg21AVqL4WFDZ9OT;5,273,705
The Agonist;Take Me to Church;68Yjyyi8uZUZDFttjBmJGr;3,356,367
The Agonist;Panophobia;15Z6TZ31FX5jiPimWX5LtC;3,996,599
The Agonist;Remnants in Time;4QrLsP1ZpVLdEVpdS1AnXm;770,074
The Agonist;...and Their Euglogies Sang Me To Sleep;3RV9JWf5jre5edwNvTgCxI;2,100,537
Spawn of Possession;Apparition;54WcgqfWNZFIgk75tL4c1a;1,388,157
Spawn of Possession;Abodment;4dPe4UDCxCX41WS9L78aYW;403,347
Spawn of Possession;Where Angels Go Demons Follow;6dlWHhp0U47m1vQW8YMrxe;712,389
Spawn of Possession;Church of Deviance;0bSSoSZHpCOJVdjTsndcFY;266,822
Spawn of Possession;Bodiless Sleeper;1uMVbk7lZGJgZmeRBrquo3;371,740
Make Them Suffer;Ghost Of Me;25Yfk4XBeglz1QoXhDqJ2w;4,118,449
Make Them Suffer;Doomswitch;6pUUtKVRmODliJWTyY2pet;9,635,810
Make Them Suffer;Erase Me;0snhTvHSZ5ACrvdcVWeCDS;14,893,982
Make Them Suffer;Step One;59kan8Xe5IrcYyJrDbo6qU;5,967,886
Make Them Suffer;Hollowed Heart;3qSO9glfDKlL7mFzUJbz2V;13,660,064
Annotations Of An Autopsy;Impale the Sun;6cZ2MwKDF73r7M5wQmsuDN;444,704
Annotations Of An Autopsy;Welcome To Sludge City;1BQ64KimWGRDR3N3V2bN4i;869,296
Annotations Of An Autopsy;Sludge City;7wbBYVzEg0ZOpk8t7kf1Fo;237,589
Annotations Of An Autopsy;Gore Gore Gadget;4CPMMbe2qzW7CKZoTunVlX;640,846
Annotations Of An Autopsy;Born Dead;5gEdJBqnaExSnplZRES266;208,683
Within Destruction;No Way Out;3RnvsSDuAiME3HiILfOuHF;3,372,819
Within Destruction;Dying World;1X7QDgHwjOsLN8xXhQ1YtG;1,032,093
Within Destruction;Survival;2oqnPCNEtZjV2bugZWjrpH;1,185,259
Within Destruction;Sakura;2s0xdai1hn2yRLAliZMLRV;1,863,377
Within Destruction;Toxic;2CgQ5eYlfzPzuh1OKWaJuB;881,111
Infant Annihilator;Soil the Stillborn;4vWB3h09KFwuS62Ex7NllR;7,977,575
Infant Annihilator;Blasphemian;3fKeB6lVdwe6rUT2mnLo08;5,542,179
Infant Annihilator;Pain;4Wui4WJbv8TMDVs4wsaBFU;501,222
Infant Annihilator;Unholy Gravebirth;16A8guDmx9hibgSPEWSMzs;5,509,591
Infant Annihilator;Childchewer;18xvWGURVYg8hUIRHpowNr;4,553,533
Burning The Masses;Nailgun Massacre;01apBxmIPoPGQq3NgM4JLU;814,661
Burning The Masses;Paroxysm Of Fear;79FaEhQAhWRCtuc08FEKN4;142,298
Burning The Masses;Galactic Abduction;375U3niVJawIYi33PFuDFg;139,082
Burning The Masses;Mind Control;75GcVzRNgpFtIjLHao2Kre;167,145
Burning The Masses;Tsar Bomb;5WXVGsDkmXkAHXEsdNGD2O;179,172
Dethklok;Blazing Star;53EWgmPtOFvV6CAaMnGxkc;2,960,207
Psychostick;Numbers (I Can Only Count to Four);3DVjSnt1HId4Qb8oL5Mjs8;6,195,378
Psychostick;Beer!;1dsWt8uokdWLJfywmTzTi3;8,547,609
Psychostick;Dogs Like Socks;7hvU59kLGbk7O9xXOdcYsi;2,313,043
Psychostick;Danger Zone;2nLq4qdtLXZnVllYlQ0WJn;5,160,200
Psychostick;NSFW;1ezFFRt6hTegKiqm5c8NGu;3,900,215
Despised Icon;Purgatory;6fEV3rnnFiuJHnAUEGPOiH;2,025,010
Despised Icon;MVP;6PUnxuxtAoXxOvQjOf6yJO;3,382,057
Despised Icon;Furtive Monologue;6D6wXQdRpFXhGPnt2b1dmq;1,939,030
Despised Icon;Snake in the Grass;16IapwgXnfpAM0rbbXw8jV;969,040
Despised Icon;Bad Vibes;2xoMxgINtOTUwdw0AOUFgQ;784,946
Conducting From The Grave;And Our War Will Dawn;30OqcL2Thbip7Y17f1WoE4;537,324
Conducting From The Grave;What Monsters We Have Become - Pt. 2;6r0pJmf270nGS10dbqcKOv;174,052
Conducting From The Grave;Marching Towards Extinction;4lu9LhzDpM1MlIhCIF73AI;218,227
Conducting From The Grave;Her Poisoned Tongues;1192aL5DDLOqYKx2rzXf7b;221,545
Conducting From The Grave;When Legends Become Dust;7Hxq4jVOc776FC2TezUBfN;154,077
Beneath The Massacre;Treacherous;5clFLgO54pIVcXIgQswAXi;523,811
Beneath The Massacre;Autonomous Mind;7kvcnd6ZWkoIVf5pvVSEsf;649,859
Beneath The Massacre;Rise of the Fearmonger;2u5ifBYG2rbOVOIjGNInKM;377,844
Beneath The Massacre;Flickering Light;7eyAYEAnhPYNSIykUvpSXV;233,119
Beneath The Massacre;Hidden in Plain Sight;5JvfySTftQFm04MT9sAzDI;259,320
Left to the Wolves;Slave: Mother Earth;5tiFH73YfxWkm63OBDVGI4;170,822
Left to the Wolves;Funeral Flowers;0szxZbVUfIQvXTRIZVKwld;6,611
Left to the Wolves;Automated Dogma;29E7roP0iWRrEJjWK73wBH;2,639
Left to the Wolves;Skinwalker;6uN3TlpkoqqTRmQPw2XegL;7,586
Left to the Wolves;For Those Who Carry Sorrow;2NUFPNxEJg4iwfxJHMaZRC;7,011
Pathology;Mountain of the Dead;2q7K4iF6iLFUaiV5C9A9OY;552,772
Pathology;Tyrannical Decay;1QHl2eQZqyTArWXMS7j9RB;1,051,787
Pathology;Excisions;2TqiLtW7V2tJtTyGW5FnKU;113,823
Pathology;Imprisoned By Fear;3EWZCLKn22sSv7SIsidBQ9;233,744
Pathology;Removed from Consciousness - Compilation Version;43lO7SWCeAL4KWYaPx99nv;84,201
Soreption;King of Undisputed Nonsense;2tg0DQFsP2NuybQhLe2FhI;796,167
Soreption;The Artificial North;5J6yACkmlAVS8V38uJfJzz;217,536
Soreption;Död Jord;2tEYv9wSkQAKb13gOu5jG3;147,629
Soreption;The Anti-Present;7EYzTmaJ7PpG9MeMetz5w6;408,938
Soreption;The Forever Born;3hbMgqKFtXkRg6mKn3F5h9;115,606
Cytotoxin;Radiatus Generis;59ouZeHeT1fOw8GGp5cS7e;664,910
Cytotoxin;Sector Zero;72EW9BxMIYlV0ljGPcKDBJ;216,832
Cytotoxin;Atomb;3v2qMg27SoyhPym49WvAtP;322,892
Cytotoxin;Lupus Aurora;16MIqM8waXb51nI94J3iAO;429,624
Cytotoxin;Dominus;3PQZFIgp0yNpCeq9YKXzqs;329,751
Existence Has Failed;Malice;0VIfmlqWzzKzcJsmzmeesg;25,381
